,VidName,FrameNumber,ObjEntropy,SceneEntropy,__background__,person,bicycle,car_coco,motorcycle,airplane,bus,train,truck,boat,traffic light,fire hydrant,stop sign,parking meter,bench,bird,cat,dog,horse,sheep,cow,elephant,bear,zebra,giraffe,backpack,umbrella,handbag,tie,suitcase,frisbee,skis,snowboard,sports ball,kite,baseball bat,baseball glove,skateboard,surfboard,tennis racket,bottle,wine glass,cup,fork,knife,spoon,bowl,banana,apple,sandwich,orange,broccoli,carrot,hot dog,pizza,donut,cake,chair,couch,potted plant,bed,dining table,toilet,tv,laptop,mouse,remote,keyboard,cell phone,microwave,oven,toaster,sink,refrigerator,book,clock,vase,scissors,teddy bear,hair drier,toothbrush,sky,building,pole,road_marking,road,pavement,tree,sign_symbol,fence,car_enet,pedestrian,bicyclist,unlabeled
0,MarchmontGarden1_EQR_720p,27300,0.2955372013021289,1.7716078184338806,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24719965277777778,0.1775798611111111,0.010137152777777778,0.17195833333333332,0.04503298611111111,0.280453125,0.014786458333333334,0.007975694444444445,0.03326041666666667,0.005105902777777778,0.006510416666666667,0.0,0.0
1,CamdenTown3_EQR_720p,6300,0.4810954488126128,1.5650310317923568,0,23,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37893055555555555,0.18588194444444445,0.018979166666666665,0.28438541666666667,0.05722395833333333,0.011053819444444444,0.005071180555555555,6.944444444444445e-06,0.04169097222222222,0.011708333333333333,0.005067708333333333,0.0,0.0
2,EustonTap1_EQR_720p,23100,0.6909371169671099,1.715594929331304,0,17,0,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3897795138888889,0.07183854166666667,0.025133680555555555,0.2674184027777778,0.07200694444444444,0.08794097222222222,0.012116319444444445,0.0034913194444444445,0.052050347222222224,0.013333333333333334,0.004890625,0.0,0.0
3,RusselSq3_EQR_720p,9000,0.33299499625557344,1.3999496031740697,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18501215277777777,0.009409722222222222,0.0013506944444444445,0.2969409722222222,0.030059027777777778,0.4287708333333333,0.004572916666666667,0.0076684027777777775,0.026800347222222222,0.0009305555555555556,0.008484375,0.0,0.0
4,RusselSq2_EQR_720p,11100,0.18304553477964297,1.2867956350020997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04557407407407407,0.10557561728395062,0.006148148148148148,0.18002854938271606,0.01568287037037037,0.5980362654320988,0.02467746913580247,0.006197530864197531,0.017977623456790125,8.487654320987654e-06,9.336419753086419e-05,0.0,0.0
5,CamdenMarket1_EQR_720p,15300,0.6560220734499489,1.7098261593242496,0,39,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40766319444444443,0.092421875,0.03276736111111111,0.2274253472222222,0.03439930555555556,0.03,0.019706597222222223,0.00011284722222222222,0.12872916666666667,0.020338541666666668,0.006435763888888889,0.0,0.0
6,RegentsParkFields2_EQR_720p,4800,0.0,1.5091332411382612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07768229166666667,0.13232118055555556,0.004595486111111111,0.248265625,0.029039930555555555,0.45824479166666665,0.012020833333333333,0.010611111111111111,0.02270138888888889,5.902777777777778e-05,0.004458333333333333,0.0,0.0
7,CamdenTown2_EQR_720p,3600,0.7622270997728431,1.7581230859354684,0,26,1,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38735416666666667,0.10032118055555556,0.020722222222222222,0.2556614583333333,0.05240798611111111,0.06435416666666667,0.01184375,0.007121527777777778,0.06867881944444444,0.022072916666666668,0.009461805555555555,0.0,0.0
8,MarchmontGarden2_EQR_720p,27900,0.09913976937399671,1.701245184877506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2602685185185185,0.15883101851851852,0.009287037037037036,0.13493827160493826,0.03079783950617284,0.32592283950617285,0.009434413580246914,0.015292438271604938,0.05439969135802469,0.0007762345679012346,5.169753086419753e-05,0.0,0.0
9,MarchmontGarden1_EQR_720p,5700,0.1620615512094843,1.7181561276585107,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2514895833333333,0.17300520833333333,0.008970486111111111,0.17710243055555555,0.04540451388888889,0.2896927083333333,0.014685763888888889,0.0042361111111111115,0.030435763888888887,0.00044965277777777777,0.004527777777777778,0.0,0.0
10,TateModernSq1_0075,6900,0.2922374026565373,1.5672896562278067,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3991892361111111,0.08456597222222222,0.012647569444444444,0.31047916666666664,0.05198611111111111,0.09890625,0.007201388888888889,0.0033472222222222224,0.02148090277777778,0.004454861111111111,0.005741319444444445,0.0,0.0
11,RegentsParkJapan1_0060,12600,0.2468736814148089,1.5024837501725705,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125265625,0.019100694444444444,0.0032083333333333334,0.15999305555555557,0.06890277777777777,0.5322291666666666,0.032239583333333335,0.011940972222222223,0.03651215277777778,0.0006215277777777778,0.00998611111111111,0.0,0.0
12,RegentsParkJapan2_0061,17100,0.26318708654556683,1.4623672404070445,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25266975308641976,0.0463804012345679,0.0018557098765432099,0.12986728395061728,0.05969907407407407,0.4648456790123457,0.001959104938271605,0.010854166666666666,0.031858796296296295,3.858024691358025e-06,6.172839506172839e-06,0.0,0.0
13,MarchmontGarden1_EQR_720p,23700,0.049569884686998356,1.7374322166872305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24784201388888888,0.17091319444444444,0.00975,0.17938368055555556,0.04403125,0.2863298611111111,0.013769097222222223,0.006736111111111111,0.036265625,0.00041493055555555554,0.004564236111111111,0.0,0.0
14,CamdenTown3_EQR_720p,26700,0.43884633728714334,1.5664008178242042,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3698298611111111,0.1892690972222222,0.018987847222222222,0.2945069444444444,0.0473125,0.01793923611111111,0.0074826388888888885,3.4722222222222224e-06,0.04298958333333333,0.007184027777777778,0.004494791666666667,0.0,0.0
15,MarchmontGarden1_EQR_720p,27300,0.2955372013021289,1.7716078184338806,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24719965277777778,0.1775798611111111,0.010137152777777778,0.17195833333333332,0.04503298611111111,0.280453125,0.014786458333333334,0.007975694444444445,0.03326041666666667,0.005105902777777778,0.006510416666666667,0.0,0.0
16,CamdenTown3_EQR_720p,6300,0.4810954488126128,1.5650310317923568,0,23,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37893055555555555,0.18588194444444445,0.018979166666666665,0.28438541666666667,0.05722395833333333,0.011053819444444444,0.005071180555555555,6.944444444444445e-06,0.04169097222222222,0.011708333333333333,0.005067708333333333,0.0,0.0
17,EustonTap1_EQR_720p,23100,0.6909371169671099,1.715594929331304,0,17,0,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3897795138888889,0.07183854166666667,0.025133680555555555,0.2674184027777778,0.07200694444444444,0.08794097222222222,0.012116319444444445,0.0034913194444444445,0.052050347222222224,0.013333333333333334,0.004890625,0.0,0.0
18,RusselSq3_EQR_720p,9000,0.33299499625557344,1.3999496031740697,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18501215277777777,0.009409722222222222,0.0013506944444444445,0.2969409722222222,0.030059027777777778,0.4287708333333333,0.004572916666666667,0.0076684027777777775,0.026800347222222222,0.0009305555555555556,0.008484375,0.0,0.0
19,RusselSq2_EQR_720p,11100,0.18304553477964297,1.2867956350020997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04557407407407407,0.10557561728395062,0.006148148148148148,0.18002854938271606,0.01568287037037037,0.5980362654320988,0.02467746913580247,0.006197530864197531,0.017977623456790125,8.487654320987654e-06,9.336419753086419e-05,0.0,0.0
20,TateModern3_0093,11400,0.457072046086959,1.6141587160855906,0,26,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34429166666666666,0.051152777777777776,0.01028298611111111,0.22740104166666666,0.034916666666666665,0.2771284722222222,0.011039930555555556,0.005939236111111111,0.024166666666666666,0.007069444444444444,0.006611111111111111,0.0,0.0
21,CamdenTown3_EQR_720p,7200,0.461032698930402,1.558456651224632,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35716319444444444,0.209421875,0.017618055555555557,0.2920538194444444,0.052869791666666666,0.01371701388888889,0.005248263888888889,5.208333333333333e-06,0.03934027777777778,0.007282986111111111,0.005279513888888889,0.0,0.0
22,TateModernSq2_0076,24600,0.320536038188707,1.6444346276275656,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4416844135802469,0.10954861111111111,0.02110108024691358,0.19462885802469135,0.11912191358024692,0.05796913580246914,0.005762345679012346,0.0062770061728395065,0.03618287037037037,0.006386574074074074,0.0013371913580246914,0.0,0.0
23,RegentsParkPath1_EQR_702,15600,0.0,0.8443902363748033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139953125,0.02517534722222222,0.0002951388888888889,0.008473958333333333,0.019342013888888888,0.7728246527777778,0.015256944444444445,0.008315972222222223,0.004753472222222222,5.208333333333333e-06,0.005604166666666667,0.0,0.0
24,RegentsParkJapan2_0061,13200,0.3346473196024022,1.45027449220999,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2503356481481481,0.0416141975308642,0.0018055555555555555,0.12058796296296297,0.06483256172839506,0.47613734567901234,0.0028016975308641973,0.011561728395061728,0.030319444444444444,0.0,3.858024691358025e-06,0.0,0.0
25,CamdenTown4_EQR_720p,600,0.8026405743269676,1.725516928576652,0,21,0,7,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4119861111111111,0.07681944444444444,0.027949652777777778,0.18721527777777777,0.05940277777777778,0.023491319444444443,0.016725694444444446,0.003796875,0.16940972222222223,0.013227430555555555,0.009975694444444445,0.0,0.0
26,MarchmontGarden1_EQR_720p,33600,0.09913976937399671,1.7073255637399307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24487152777777776,0.17310416666666667,0.008458333333333333,0.177484375,0.043291666666666666,0.2977170138888889,0.011425347222222222,0.002295138888888889,0.035855902777777775,0.0008368055555555556,0.004659722222222222,0.0,0.0
27,CamdenTown4_EQR_720p,20400,0.7499664650852491,1.756994632735676,0,26,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4064548611111111,0.10284722222222223,0.03593402777777778,0.20466666666666666,0.041055555555555553,0.024956597222222224,0.02659375,0.00315625,0.12749305555555557,0.01982638888888889,0.007015625,0.0,0.0
28,RusselSq2_EQR_720p,3000,0.23648329224858836,1.269407474836507,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039982253086419756,0.09985879629629629,0.008020061728395061,0.178133487654321,0.013175925925925926,0.6085841049382716,0.027398148148148147,0.0056905864197530865,0.018890432098765432,0.0001712962962962963,9.49074074074074e-05,0.0,0.0
29,TateModernSq1_0075,1500,0.36297631064118274,1.5531337620764702,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3972395833333333,0.08127083333333333,0.0124375,0.319734375,0.04150868055555555,0.09808506944444445,0.005600694444444445,0.0031145833333333334,0.03302430555555556,0.0028993055555555556,0.005085069444444444,0.0,0.0
30,StPaulsRow1_0097,3300,0.3476197987199682,1.5131095576863487,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2867638888888889,0.2887534722222222,0.004333333333333333,0.31471875,0.03824826388888889,0.029986111111111113,0.003560763888888889,0.006449652777777778,0.01167361111111111,0.010661458333333334,0.004850694444444445,0.0,0.0
31,TateModern3_0093,22500,0.46180284517142633,1.6616921416413601,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3190972222222222,0.06801041666666667,0.013817708333333333,0.21877430555555555,0.04013888888888889,0.28448958333333335,0.008538194444444444,0.013723958333333333,0.025494791666666666,0.0022083333333333334,0.005706597222222222,0.0,0.0
32,TorringtonSq2_EQR_720p,30300,0.5262980091696183,1.6761038810617452,0,22,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3417673611111111,0.20301909722222222,0.02021875,0.26989583333333333,0.051131944444444445,0.05230208333333333,0.005696180555555556,0.005432291666666667,0.037109375,0.008430555555555556,0.004996527777777778,0.0,0.0
33,EustonTap1_EQR_720p,1500,0.6597080820807959,1.7052745728657777,0,11,0,4,0,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39061979166666666,0.07155729166666666,0.024809027777777777,0.2627170138888889,0.08688020833333333,0.09589583333333333,0.010654513888888889,0.00459375,0.03609548611111111,0.011565972222222222,0.004611111111111111,0.0,0.0
34,PancrasLock2_0058,23700,0.17928132113992057,1.6545804288995136,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42534201388888887,0.12881423611111112,0.0074982638888888885,0.18847569444444445,0.04212152777777778,0.08648784722222222,0.013574652777777777,7.291666666666667e-05,0.10027604166666666,0.0028975694444444444,0.004439236111111111,0.0,0.0
35,TorringtonSq4_EQR_720p,5400,0.679327172722809,1.667540942871476,0,20,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3387204861111111,0.13634895833333333,0.019947916666666666,0.3085763888888889,0.04508854166666667,0.0956579861111111,0.010680555555555556,0.0021805555555555554,0.03415972222222222,0.0033697916666666668,0.005269097222222222,0.0,0.0
36,StPaulsRow1_0097,6000,0.5596702548474961,1.667702505357035,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2876753472222222,0.28170659722222224,0.005161458333333333,0.25438020833333336,0.06257118055555555,0.029072916666666667,0.004673611111111111,0.00403125,0.03986805555555555,0.022913194444444444,0.007946180555555555,0.0,0.0
37,CamdenTown2_EQR_720p,8700,0.9178514136242188,1.7957636352672932,0,30,0,7,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38789409722222223,0.095703125,0.020401041666666668,0.2178454861111111,0.06947222222222223,0.06577604166666666,0.012401041666666666,0.0025329861111111113,0.09133854166666666,0.02891840277777778,0.007717013888888889,0.0,0.0
38,TateModernSq2_0076,26100,0.412232960484428,1.6356302122615307,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44346604938271605,0.10671219135802469,0.020699074074074075,0.20064969135802468,0.11517361111111112,0.057185185185185186,0.005395061728395062,0.006452932098765432,0.037362654320987655,0.005655092592592593,0.001248456790123457,0.0,0.0
39,EustonTap2_EQR_720p,20700,0.7688999499576903,1.6790914630417542,0,10,0,11,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39299826388888887,0.07421180555555555,0.026887152777777777,0.27753993055555554,0.07526909722222222,0.08778819444444444,0.009706597222222222,0.002625,0.037682291666666666,0.010194444444444445,0.005097222222222223,0.0,0.0
40,TorringtonSq4_EQR_720p,1800,0.7031274635562144,1.8624940677449313,0,35,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25721180555555556,0.13807986111111112,0.034553819444444446,0.25523958333333335,0.08629513888888889,0.15935416666666666,0.017666666666666667,0.0024201388888888888,0.03646875,0.006550347222222222,0.006159722222222222,0.0,0.0
41,EustonTap1_EQR_720p,2400,0.7235362287159619,1.7137792548620256,0,7,0,11,0,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3883767361111111,0.07047222222222223,0.021767361111111112,0.2609444444444444,0.08200347222222222,0.09902951388888889,0.009460069444444445,0.0038541666666666668,0.04520486111111111,0.01368923611111111,0.005197916666666667,0.0,0.0
42,CamdenTown2_EQR_720p,1200,0.4947855632367825,1.8111784171225773,0,40,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3856701388888889,0.09317534722222222,0.01795659722222222,0.2244965277777778,0.058006944444444444,0.06887847222222222,0.01589236111111111,0.0050729166666666665,0.08696875,0.03401388888888889,0.009868055555555555,0.0,0.0
43,EustonTap2_EQR_720p,10200,0.6005203450100423,1.7090456991041727,0,2,0,11,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3927934027777778,0.07230208333333334,0.028506944444444446,0.2615763888888889,0.08625173611111112,0.08344444444444445,0.008822916666666666,0.003984375,0.047390625,0.008350694444444445,0.0065763888888888886,0.0,0.0
